brand,chain,report_date,report_month,units_4w,dollars_4w,stores_4w,velocity_spw_4w,units_52w,dollars_52w,stores_52w,velocity_spw_52w,units_ytd,dollars_ytd,stores_ytd,velocity_spw_ytd,source_file
NEOLEA,12 Weeks,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,24 Weeks,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,4 Weeks,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45466,2025-06-15,2025-06-01,,,,,110.1,1507.01,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45473,2025-06-15,2025-06-01,,,,,35.8,453.39,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45480,2025-06-15,2025-06-01,,,,,36.9,573.79,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45487,2025-06-15,2025-06-01,,,,,27.5,458.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45494,2025-06-15,2025-06-01,,,,,27.7,454.83,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45501,2025-06-15,2025-06-01,,,,,29.3,472.31,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45508,2025-06-15,2025-06-01,,,,,31.2,510.57,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45515,2025-06-15,2025-06-01,,,,,28.2,449.79,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45522,2025-06-15,2025-06-01,,,,,22.8,367.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45529,2025-06-15,2025-06-01,,,,,29.8,496.44,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45536,2025-06-15,2025-06-01,,,,,27.4,455.84,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45543,2025-06-15,2025-06-01,,,,,24.7,371.69,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45550,2025-06-15,2025-06-01,,,,,20.6,320.46,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45557,2025-06-15,2025-06-01,,,,,13.8,218.06,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45564,2025-06-15,2025-06-01,,,,,18.900000000000002,285.42,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45571,2025-06-15,2025-06-01,,,,,27.0,427.76,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45578,2025-06-15,2025-06-01,,,,,17.9,299.24,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45585,2025-06-15,2025-06-01,,,,,24.1,397.04,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45592,2025-06-15,2025-06-01,,,,,21.4,346.28999999999996,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45599,2025-06-15,2025-06-01,,,,,52.9,751.55,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45606,2025-06-15,2025-06-01,,,,,53.2,756.43,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45613,2025-06-15,2025-06-01,,,,,44.7,624.98,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45620,2025-06-15,2025-06-01,,,,,61.5,872.34,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45627,2025-06-15,2025-06-01,,,,,73.2,1026.26,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45634,2025-06-15,2025-06-01,,,,,43.2,650.9599999999999,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45641,2025-06-15,2025-06-01,,,,,38.8,594.28,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45648,2025-06-15,2025-06-01,,,,,102.8,1563.53,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45655,2025-06-15,2025-06-01,,,,,58.7,908.62,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45662,2025-06-15,2025-06-01,,,,,38.2,604.47,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45669,2025-06-15,2025-06-01,,,,,61.4,694.75,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45676,2025-06-15,2025-06-01,,,,,62.300000000000004,969.4000000000001,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45683,2025-06-15,2025-06-01,,,,,59.3,907.1700000000001,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45690,2025-06-15,2025-06-01,,,,,28.8,465.51,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45697,2025-06-15,2025-06-01,,,,,37.900000000000006,571.1,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45704,2025-06-15,2025-06-01,,,,,41.8,644.36,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45711,2025-06-15,2025-06-01,,,,,23.799999999999997,366.77,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45718,2025-06-15,2025-06-01,,,,,49.8,644.98,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45725,2025-06-15,2025-06-01,,,,,36.4,497.26,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45732,2025-06-15,2025-06-01,,,,,77.3,1001.9200000000001,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45739,2025-06-15,2025-06-01,,,,,100.19999999999999,1323.37,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45746,2025-06-15,2025-06-01,,,,,90.8,1179.42,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45753,2025-06-15,2025-06-01,,,,,84.3,1165.45,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45760,2025-06-15,2025-06-01,,,,,68.9,873.3299999999999,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45767,2025-06-15,2025-06-01,,,,,97.1,1268.69,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45774,2025-06-15,2025-06-01,,,,,114.9,1530.15,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45781,2025-06-15,2025-06-01,,,,,60.0,821.5,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45788,2025-06-15,2025-06-01,,,,,93.7,1368.99,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45795,2025-06-15,2025-06-01,,,,,64.0,962.49,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45802,2025-06-15,2025-06-01,,,,,72.7,1089.9099999999999,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45809,2025-06-15,2025-06-01,,,,,97.7,1360.08,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45816,2025-06-15,2025-06-01,,,,,84.1,1182.48,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,45823,2025-06-15,2025-06-01,,,,,94.8,1316.1399999999999,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,52 Weeks,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,AC - ALBERTSONSCO CORP - RMA,2025-06-15,2025-06-01,,,,,93693435.4,734292280.99,119.66400000000002,15057.133595863288,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACETAIA BELLEI,2025-06-15,2025-06-01,,,,,1764.2,605229.34,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACETAIA LEONARDI,2025-06-15,2025-06-01,,,,,953.6,18248.16,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACETAIA MALPIGHI,2025-06-15,2025-06-01,,,,,366.0,106.32,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACETAIA MILLAN,2025-06-15,2025-06-01,,,,,1067.4,4203.64,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACETAIA SAN GIACAMO,2025-06-15,2025-06-01,,,,,1509.6,8380.02,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACETAIA SAN GIACOMO,2025-06-15,2025-06-01,,,,,530.4,6253.9,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACETIA CATTANI,2025-06-15,2025-06-01,,,,,2216.4,186207.38,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACETUM,2025-06-15,2025-06-01,,,,,62.0,136.98,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ACID LEAGUE,2025-06-15,2025-06-01,,,,,133.8,642.98,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ALESSI,2025-06-15,2025-06-01,,,,,2311.6,2578581.64,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ALIDORO,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ALMAS,2025-06-15,2025-06-01,,,,,1190.0,11133.3,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ANTICA ITALIA,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,APERO,2025-06-15,2025-06-01,,,,,1116.2,62849.78,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ARISTON,2025-06-15,2025-06-01,,,,,2501.4,76823.26,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BARENGO,2025-06-15,2025-06-01,,,,,377.6,92044.98,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BARIANI,2025-06-15,2025-06-01,,,,,965.6,144197.1,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BARTENURA,2025-06-15,2025-06-01,,,,,943.0,24557.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BATISTINI FARMS,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BELBERRY ROYAL SELECTION,2025-06-15,2025-06-01,,,,,362.0,217.3,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BELLADORO,2025-06-15,2025-06-01,,,,,259.0,133.44,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BELLINO,2025-06-15,2025-06-01,,,,,858.2,39088.24,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BERTOLLI,2025-06-15,2025-06-01,,,,,1804.2,109959.94,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BERTOLLI DEOLEO,2025-06-15,2025-06-01,,,,,403.6,7481.82,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BIONATURAE,2025-06-15,2025-06-01,,,,,5318.0,1103855.62,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BIORA,2025-06-15,2025-06-01,,,,,480.0,49297.74,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BONA FURTUNA,2025-06-15,2025-06-01,,,,,444.6,43245.26,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BONAVITA,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BONAVITA ORGANIC,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BOTTICELLI,2025-06-15,2025-06-01,,,,,1553.2,42976.54,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BRADS,2025-06-15,2025-06-01,,,,,2950.6,9541.1,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BRIGHTLAND,2025-06-15,2025-06-01,,,,,690.8,91231.54,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,BRONX LITTLE ITALY,2025-06-15,2025-06-01,,,,,908.8,7517.14,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Brand,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CADIA,2025-06-15,2025-06-01,,,,,3805.0,260815.74,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CALIVIRGIN,2025-06-15,2025-06-01,,,,,127.2,826.92,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CALOLEA,2025-06-15,2025-06-01,,,,,2438.8,21321.34,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CAPATRITI,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CARANDINI,2025-06-15,2025-06-01,,,,,1247.6,39549.3,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CARAPELLI,2025-06-15,2025-06-01,,,,,3034.0,33061.24,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CAROLIVA,2025-06-15,2025-06-01,,,,,340.4,6503.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CASTILLO DE PINAR,2025-06-15,2025-06-01,,,,,1608.0,9026.48,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CAVALLI,2025-06-15,2025-06-01,,,,,1074.4,17219.68,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CAVALLI RISERVA NANDO,2025-06-15,2025-06-01,,,,,863.0,106925.78,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CENTO,2025-06-15,2025-06-01,,,,,1613.8,107900.54,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CLAUDIO,2025-06-15,2025-06-01,,,,,5356.6,2997.32,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CLOVER VALLEY,2025-06-15,2025-06-01,,,,,723.2,25190.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,COLAVITA,2025-06-15,2025-06-01,,,,,1715.8,1581911.04,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,COMPAGNIA DEL MONTALE,2025-06-15,2025-06-01,,,,,576.2,79083.18,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,COOP ITALIA SOCIETA COOPERATIVA,2025-06-15,2025-06-01,,,,,3388.4,2891.24,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,COPPER HILL,2025-06-15,2025-06-01,,,,,88.6,31.82,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,COURAGEOUS,2025-06-15,2025-06-01,,,,,433.0,6232.18,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CUCINA & AMORE,2025-06-15,2025-06-01,,,,,1066.4,37664.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CUCINA VIVA,2025-06-15,2025-06-01,,,,,1533.0,293.74,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CULINARY CIRCLE,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,CULINARY TOURS,2025-06-15,2025-06-01,,,,,1966.8,22531.28,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Category,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Channel,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DAT GOOD,2025-06-15,2025-06-01,,,,,549.6,9545.12,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DE LA ROSA,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DE MEDICI,2025-06-15,2025-06-01,,,,,509.0,6490.56,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DE NIGRIS,2025-06-15,2025-06-01,,,,,708.8,427051.2,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DELALLO,2025-06-15,2025-06-01,,,,,1313.4,35481.02,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DELLA TERRA,2025-06-15,2025-06-01,,,,,2518.2,21236.44,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DI BRUNO BROS,2025-06-15,2025-06-01,,,,,1115.6,5875.1,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DOMENICA,2025-06-15,2025-06-01,,,,,918.8,21256.88,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DR MERCOLA,2025-06-15,2025-06-01,,,,,397.6,1160.04,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DRENCH,2025-06-15,2025-06-01,,,,,622.0,104548.98,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DUE VITTORIE,2025-06-15,2025-06-01,,,,,1126.2,34248.56,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,DUKE OF MODENA,2025-06-15,2025-06-01,,,,,855.2,58842.8,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ENZO OLIVE OIL COMPANY,2025-06-15,2025-06-01,,,,,2400.2,80618.54,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,EPIPHANY,2025-06-15,2025-06-01,,,,,1045.6,9122.12,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,EPIPHANY PANTRY,2025-06-15,2025-06-01,,,,,2666.6,20877.26,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ESSENTIAL EVERYDAY,2025-06-15,2025-06-01,,,,,5694.0,441.3,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,EVERYDAY GOURMET,2025-06-15,2025-06-01,,,,,718.6,857.3,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FATTORIA ESTENSE,2025-06-15,2025-06-01,,,,,743.2,3093.28,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FERRARA,2025-06-15,2025-06-01,,,,,2129.4,2486.46,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FIELD DAY,2025-06-15,2025-06-01,,,,,6481.8,439332.92,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FILIPPO BERIO,2025-06-15,2025-06-01,,,,,1495.8,93670.52,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FINI,2025-06-15,2025-06-01,,,,,1423.0,930122.3,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FLORA,2025-06-15,2025-06-01,,,,,877.4,5737.28,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FOX BROTHERS,2025-06-15,2025-06-01,,,,,1703.4,331.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FRATELLI MANTOVA,2025-06-15,2025-06-01,,,,,272.8,2699.46,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FRESH THYME MARKET - TOTAL US,2025-06-15,2025-06-01,,,,,1291113.2999999998,12150113.07,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,FULL CIRCLE MARKET,2025-06-15,2025-06-01,,,,,2342.2,60461.64,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GEMMA,2025-06-15,2025-06-01,,,,,220.6,2719.94,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GIANNI CALOGIURI,2025-06-15,2025-06-01,,,,,1338.4,28226.92,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GINO TOSCHI,2025-06-15,2025-06-01,,,,,386.2,3259.44,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GIOVANNA PAVAROTTI,2025-06-15,2025-06-01,,,,,1510.6,439417.22,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GIUSEPPE GIUSTI,2025-06-15,2025-06-01,,,,,907.0,317307.36,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GLASSY,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GODA,2025-06-15,2025-06-01,,,,,7948.4,36126.04,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GOOD FOOD HOLDINGS - TOTAL US CA,2025-06-15,2025-06-01,,,,,783281.2,10757829.709999999,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GOYA,2025-06-15,2025-06-01,,,,,659.2,532.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GUERZONI,2025-06-15,2025-06-01,,,,,1973.6,22347.08,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,GUISEPPE GIUSTI,2025-06-15,2025-06-01,,,,,141.0,1044.12,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Geography,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,HADDAR,2025-06-15,2025-06-01,,,,,368.2,185.12,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,HOLLAND HOUSE,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,HOLLOW TREE HONEY,2025-06-15,2025-06-01,,,,,749.4,31581.9,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,I SOLAI DI SAN GIORGIO,2025-06-15,2025-06-01,,,,,1749.6,7861.78,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,IL BOSCHETTO,2025-06-15,2025-06-01,,,,,420.8,6856.78,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,INFRA - TOTAL US,2025-06-15,2025-06-01,,,,,3762432.6999999997,45548799.72,58.65,1233.665387894288,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,INVECCHIATO,2025-06-15,2025-06-01,,,,,500.8,1701.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ISOLA,2025-06-15,2025-06-01,,,,,1198.6,10249.82,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ISOLA ORGANIC,2025-06-15,2025-06-01,,,,,1616.2,8515.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,KEDEM,2025-06-15,2025-06-01,,,,,699.0,3944.46,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,KIMBERLY,2025-06-15,2025-06-01,,,,,925.0,5365.88,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,KINGS FOOD MARKETS - TOTAL US,2025-06-15,2025-06-01,,,,,526381.2,6580832.100000001,54.0,187.4576923076923,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,L ARETINO,2025-06-15,2025-06-01,,,,,447.4,89.38,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,LA SQUISITA,2025-06-15,2025-06-01,,,,,591.6,330.84,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,LA TOURANGELLE,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,LA VECCHIA,2025-06-15,2025-06-01,,,,,662.0,85401.26,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,LEONARDI,2025-06-15,2025-06-01,,,,,739.6,148133.62,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,LODOVICO CAMPARI,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,LORENZA DE MEDICI,2025-06-15,2025-06-01,,,,,47.6,105.42,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,LUCINI ITALIA,2025-06-15,2025-06-01,,,,,1657.0,1584571.38,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MADE WITH,2025-06-15,2025-06-01,,,,,3125.0,40358.38,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
